Theta1,Theta2,Theta3,X,Y,Z,Orientation_1_1,Orientation_1_2,Orientation_1_3,Orientation_2_1,Orientation_2_2,Orientation_2_3,Orientation_3_1,Orientation_3_2,Orientation_3_3
0.737313,0.737313,0.288514,11.680481,8.032743,10.032796,0.716649,0.488589,0.49769,0.266489,-0.851287,0.451988,0.644513,-0.191288,-0.740278
0.737313,0.737313,0.416742,12.059672,7.288721,9.833452,0.773245,0.392934,0.49769,0.155441,-0.878376,0.451988,0.61476,-0.272136,-0.740278
0.737313,0.737313,0.609084,12.467391,6.144525,9.408955,0.834098,0.237876,0.49769,-0.015334,-0.891892,0.451988,0.551403,-0.384635,-0.740278
0.737313,0.737313,0.801427,12.668998,5.004117,8.848201,0.864189,0.074044,0.49769,-0.185544,-0.872513,0.451988,0.467708,-0.482947,-0.740278
0.737313,0.737313,0.993769,12.657057,3.909559,8.171874,0.862407,-0.092518,0.49769,-0.348911,-0.820955,0.451988,0.366764,-0.563447,-0.740278
0.737313,0.737313,1.186112,12.43201,2.90122,7.404916,0.828818,-0.255669,0.49769,-0.49941,-0.739119,0.451988,0.252292,-0.623167,-0.740278
0.737313,0.737313,1.378454,12.002155,2.016288,6.575616,0.76466,-0.40939,0.49769,-0.631489,-0.630022,0.451988,0.128516,-0.659903,-0.740278
0.737313,0.737313,1.570796,11.383348,1.287401,5.714558,0.672301,-0.548012,0.49769,-0.740278,-0.49769,0.451988,0.0,-0.672301,-0.740278
0.737313,0.801427,-1.506682,2.324234,11.142866,6.414336,-0.637924,0.557015,0.531778,0.768723,0.419317,0.482947,0.046025,0.716873,-0.695683
0.737313,0.801427,-1.31434,3.116455,11.584933,7.326794,-0.519681,0.668688,0.531778,0.834703,0.264637,0.482947,0.182213,0.694856,-0.695683
0.737313,0.801427,-1.121997,4.037094,11.820739,8.194226,-0.382273,0.755698,0.531778,0.869898,0.100196,0.482947,0.31168,0.64721,-0.695683
0.737313,0.801427,-0.929655,5.052195,11.841587,8.98464,-0.230765,0.814837,0.531778,0.87301,-0.067941,0.482947,0.429652,0.575695,-0.695683
0.737313,0.801427,-0.737313,6.12432,11.646708,9.668884,-0.070746,0.843923,0.531778,0.843923,-0.233571,0.482947,0.531778,0.482947,-0.695683
0.737313,0.801427,-0.54497,7.213927,11.243289,10.221721,0.091881,0.841885,0.531778,0.783712,-0.390587,0.482947,0.614291,0.372387,-0.695683
0.737313,0.801427,-0.416742,7.93018,10.865534,10.506983,0.198785,0.823223,0.531778,0.72733,-0.487599,0.482947,0.656868,0.290776,-0.695683
0.737313,0.801427,-0.224399,8.959973,10.151171,10.79824,0.352485,0.770043,0.531778,0.620709,-0.617643,0.482947,0.700339,0.159848,-0.695683
0.737313,0.801427,-0.032057,9.902665,9.283426,10.916437,0.493186,0.688462,0.531778,0.491195,-0.724907,0.482947,0.71798,0.023024,-0.695683
0.737313,0.801427,0.160285,10.723486,8.294303,10.857217,0.615696,0.581489,0.531778,0.343565,-0.805435,0.482947,0.709141,-0.114648,-0.695683
0.737313,0.801427,0.352628,11.392165,7.220283,10.622762,0.715499,0.453071,0.531778,0.183263,-0.856258,0.482947,0.674148,-0.248093,-0.695683
0.737313,0.801427,0.54497,11.884038,6.100977,10.221721,0.788913,0.307942,0.531778,0.016202,-0.8755,0.482947,0.614291,-0.372387,-0.695683
0.737313,0.801427,0.737313,12.180966,4.977668,9.668884,0.833231,0.151456,0.531778,-0.151456,-0.862452,0.482947,0.531778,-0.482947,-0.695683
0.737313,0.801427,0.865541,12.264896,4.24707,9.225854,0.845757,0.043661,0.531778,-0.2605,-0.836004,0.482947,0.465654,-0.546984,-0.695683
0.737313,0.801427,1.057883,12.216319,3.208534,8.467764,0.838507,-0.118818,0.531778,-0.415506,-0.77079,0.482947,0.352507,-0.625911,-0.695683
0.737313,0.801427,1.250226,11.960541,2.272671,7.622567,0.800331,-0.276915,0.531778,-0.555186,-0.677149,0.482947,0.226358,-0.681754,-0.695683
0.737313,0.801427,1.442568,11.506995,1.474,6.721435,0.732638,-0.424798,0.531778,-0.674391,-0.558533,0.482947,0.09186,-0.712452,-0.695683
0.737313,0.865541,-1.570796,1.795306,10.681104,6.472291,-0.672301,0.479869,0.563682,0.740278,0.435805,0.511921,-0.0,0.761446,-0.648228
0.737313,0.865541,-1.378454,2.49297,11.147802,7.447522,-0.568172,0.599536,0.563682,0.809934,0.286257,0.511921,0.145557,0.747404,-0.648228
0.737313,0.865541,-1.186112,3.331034,11.414359,8.386786,-0.443088,0.697091,0.563682,0.849719,0.126153,0.511921,0.285746,0.705797,-0.648228
0.737313,0.865541,-1.057883,3.952658,11.475704,8.975778,-0.350308,0.748029,0.563682,0.858875,0.016457,0.511921,0.373655,0.663462,-0.648228
0.737313,0.865541,-0.865541,4.953988,11.390664,9.77935,-0.200856,0.801199,0.563682,0.846183,-0.148028,0.511921,0.493591,0.5798,-0.648228
0.737313,0.865541,-0.673198,6.00495,11.096527,10.460951,-0.043996,0.82482,0.563682,0.802281,-0.307053,0.511921,0.595322,0.474754,-0.648228
0.737313,0.865541,-0.480856,7.066784,10.60414,10.995444,0.114487,0.818019,0.563682,0.728791,-0.454754,0.511921,0.675097,0.352198,-0.648228
0.737313,0.865541,-0.288514,8.100328,9.931664,11.363115,0.268747,0.781049,0.563682,0.628421,-0.585682,0.511921,0.729974,0.216652,-0.648228
0.737313,0.865541,-0.096171,9.067462,9.1039,11.550404,0.413095,0.715273,0.563682,0.504874,-0.69501,0.511921,0.757927,0.073116,-0.648228
0.737313,0.865541,0.096171,9.932517,8.151378,11.550404,0.542208,0.623116,0.563682,0.362707,-0.778705,0.511921,0.757927,-0.073116,-0.648228
0.737313,0.865541,0.224399,10.436563,7.46425,11.446069,0.617439,0.548664,0.563682,0.260151,-0.818693,0.511921,0.742355,-0.169438,-0.648228
0.737313,0.865541,0.416742,11.062985,6.383556,11.137338,0.710935,0.420517,0.563682,0.098853,-0.853326,0.511921,0.696276,-0.308221,-0.648228
0.737313,0.865541,0.609084,11.513729,5.278434,10.656554,0.77821,0.276861,0.563682,-0.066091,-0.856487,0.511921,0.624517,-0.435636,-0.648228
0.737313,0.865541,0.801427,11.772172,4.189644,10.021446,0.816784,0.122994,0.563682,-0.228597,-0.828058,0.511921,0.529725,-0.546984,-0.648228
0.737313,0.865541,0.993769,11.828782,3.157341,9.255439,0.825233,-0.035409,0.563682,-0.382672,-0.76909,0.511921,0.415395,-0.638159,-0.648228
0.737313,0.865541,1.186112,11.681471,2.2196,8.386786,0.803246,-0.192506,0.563682,-0.522633,-0.681756,0.511921,0.285746,-0.705797,-0.648228
0.737313,0.865541,1.31434,11.472352,1.664235,7.766357,0.772034,-0.293643,0.563682,-0.605523,-0.609326,0.511921,0.193144,-0.736543,-0.648228
0.737313,0.865541,1.506682,11.000877,0.958647,6.799157,0.701665,-0.435809,0.563682,-0.710835,-0.482339,0.511921,0.048786,-0.759881,-0.648228
0.737313,0.929655,-1.506682,1.679269,10.557126,7.156039,-0.642551,0.484933,0.593269,0.76452,0.353854,0.538791,0.051347,0.799767,-0.598111
0.737313,0.929655,-1.31434,2.379742,10.91587,8.174007,-0.538003,0.598819,0.593269,0.818064,0.201184,0.538791,0.203282,0.775203,-0.598111
0.737313,0.929655,-1.121997,3.21316,11.072464,9.141742,-0.413612,0.690621,0.593269,0.841437,0.041094,0.538791,0.34772,0.722049,-0.598111
0.737313,0.929655,-0.929655,4.148785,11.021134,10.023553,-0.273967,0.756951,0.593269,0.833775,-0.120511,0.538791,0.479334,0.642264,-0.598111
0.737313,0.929655,-0.737313,5.152108,10.763771,10.786917,-0.124217,0.795363,0.593269,0.795363,-0.277672,0.538791,0.593269,0.538791,-0.598111
0.737313,0.929655,-0.609084,5.84039,10.482117,11.215907,-0.021488,0.804718,0.593269,0.753325,-0.377102,0.538791,0.657297,0.458502,-0.598111
0.737313,0.929655,-0.416742,6.873697,9.906064,11.721928,0.132737,0.793986,0.593269,0.667347,-0.514152,0.538791,0.732823,0.324399,-0.598111
0.737313,0.929655,-0.224399,7.874204,9.165104,12.046863,0.282066,0.75397,0.593269,0.556756,-0.63224,0.538791,0.781321,0.178331,-0.598111
0.737313,0.929655,-0.032057,8.805011,8.286566,12.178728,0.420992,0.686147,0.593269,0.425631,-0.727009,0.538791,0.801002,0.025687,-0.598111
0.737313,0.929655,0.160285,9.631787,7.302851,12.11266,0.544392,0.593017,0.593269,0.278808,-0.794966,0.538791,0.791141,-0.127906,-0.598111
0.737313,0.929655,0.352628,10.32404,6.250241,11.851095,0.647713,0.478017,0.593269,0.121702,-0.833602,0.538791,0.752101,-0.27678,-0.598111
0.737313,0.929655,0.54497,10.856239,5.167557,11.40368,0.727146,0.345386,0.593269,-0.039893,-0.841494,0.538791,0.685323,-0.415447,-0.598111
0.737313,0.929655,0.673198,11.112159,4.448778,11.010037,0.765343,0.249565,0.593269,-0.147173,-0.829484,0.538791,0.62657,-0.499673,-0.598111
0.737313,0.929655,0.865541,11.337231,3.40459,10.29266,0.798936,0.098661,0.593269,-0.303022,-0.786054,0.538791,0.519499,-0.610233,-0.598111
0.737313,0.929655,1.057883,11.364881,2.43528,9.44691,0.803062,-0.055882,0.593269,-0.447696,-0.713634,0.538791,0.393268,-0.698287,-0.598111
0.737313,0.929655,1.250226,11.194087,1.576599,8.50398,0.777571,-0.208364,0.593269,-0.575857,-0.614893,0.538791,0.252532,-0.760586,-0.598111
0.737313,0.929655,1.442568,10.831151,0.860216,7.498649,0.723401,-0.353161,0.593269,-0.68278,-0.493474,0.538791,0.102482,-0.794834,-0.598111
0.737313,0.993769,-1.570796,1.149122,10.094256,7.123749,-0.672301,0.403847,0.620418,0.740278,0.366764,0.563447,-0.0,0.838088,-0.545535
0.737313,0.993769,-1.378454,1.74942,10.472529,8.197141,-0.582704,0.524916,0.620418,0.796737,0.21849,0.563447,0.160208,0.822633,-0.545535
0.737313,0.993769,-1.250226,2.231209,10.6159,8.893142,-0.510795,0.595121,0.620418,0.818135,0.114811,0.563447,0.264088,0.795392,-0.545535
0.737313,0.993769,-1.057883,3.056529,10.661862,9.879221,-0.387613,0.68179,0.620418,0.824995,-0.043699,0.563447,0.411265,0.730242,-0.545535
0.737313,0.993769,-0.865541,3.97763,10.503963,10.763675,-0.250135,0.743313,0.620418,0.801428,-0.200599,0.563447,0.543273,0.638159,-0.545535
0.737313,0.993769,-0.673198,4.960543,10.148024,11.513881,-0.103432,0.777421,0.620418,0.748303,-0.350099,0.563447,0.655244,0.522539,-0.545535
0.737313,0.993769,-0.480856,5.969014,9.607174,12.102173,0.047086,0.782856,0.620418,0.667579,-0.486688,0.563447,0.743048,0.387648,-0.545535
0.737313,0.993769,-0.288514,6.96585,8.901361,12.506851,0.195867,0.759419,0.620418,0.562234,-0.605326,0.563447,0.803448,0.238459,-0.545535
0.737313,0.993769,-0.160285,7.605728,8.351805,12.666962,0.291372,0.728137,0.620418,0.480211,-0.672254,0.563447,0.827345,0.133759,-0.545535
0.737313,0.993769,0.032057,8.502299,7.431475,12.736054,0.425188,0.659012,0.620418,0.342848,-0.751653,0.563447,0.837658,-0.026862,-0.545535
0.737313,0.993769,0.224399,9.293803,6.426426,12.598155,0.543323,0.56558,0.620418,0.192841,-0.80333,0.563447,0.817075,-0.186492,-0.545535
0.737313,0.993769,0.416742,9.951048,5.373724,12.25835,0.641419,0.45129,0.620418,0.035721,-0.825379,0.563447,0.766358,-0.339244,-0.545535
0.737313,0.993769,0.609084,10.449793,4.312196,11.729172,0.715859,0.320355,0.620418,-0.122716,-0.816987,0.563447,0.687377,-0.479484,-0.545535
0.737313,0.993769,0.801427,10.771645,3.280991,11.030139,0.763897,0.177604,0.620418,-0.276627,-0.778463,0.563447,0.583043,-0.60204,-0.545535
0.737313,0.993769,0.993769,10.904731,2.318143,10.187031,0.78376,0.028304,0.620418,-0.420336,-0.711228,0.563447,0.457206,-0.702392,-0.545535
0.737313,0.993769,1.121997,10.885869,1.731901,9.560089,0.780945,-0.072154,0.620418,-0.507835,-0.651637,0.563447,0.363633,-0.755091,-0.545535
0.737313,0.993769,1.31434,10.696969,0.960053,8.548068,0.752751,-0.220107,0.620418,-0.623036,-0.542543,0.563447,0.212585,-0.810678,-0.545535
0.737313,0.993769,1.506682,10.322059,0.342162,7.483515,0.696794,-0.359943,0.620418,-0.715258,-0.41344,0.563447,0.053696,-0.836366,-0.545535
0.737313,1.057883,-1.506682,0.969386,9.912429,7.78024,-0.647645,0.405596,0.645018,0.759894,0.281802,0.585788,0.055826,0.869528,-0.490718
0.737313,1.057883,-1.31434,1.568876,10.179463,8.887003,-0.558169,0.521919,0.645018,0.79975,0.131345,0.585788,0.221014,0.842822,-0.490718
0.737313,1.057883,-1.121997,2.306294,10.248873,9.939151,-0.448106,0.618993,0.645018,0.81011,-0.023956,0.585788,0.378051,0.785031,-0.490718
0.737313,1.057883,-0.929655,3.154443,10.118099,10.89788,-0.321517,0.693238,0.645018,0.790591,-0.178374,0.585788,0.521145,0.698287,-0.490718
0.737313,1.057883,-0.801427,3.766079,9.921784,11.467489,-0.230228,0.728661,0.645018,0.761291,-0.278008,0.585788,0.606161,0.625911,-0.490718
0.737313,1.057883,-0.609084,4.727766,9.471662,12.19424,-0.086693,0.759234,0.645018,0.694108,-0.418409,0.585788,0.714631,0.498496,-0.490718
0.737313,1.057883,-0.416742,5.710876,8.85002,12.744399,0.06004,0.761805,0.645018,0.601326,-0.543378,0.585788,0.796745,0.352695,-0.490718
0.737313,1.057883,-0.224399,6.679149,8.079786,13.097678,0.204559,0.73628,0.645018,0.486366,-0.648306,0.585788,0.849473,0.193887,-0.490718
0.737313,1.057883,-0.032057,7.596874,7.189368,13.241045,0.341532,0.683599,0.645018,0.353467,-0.729324,0.585788,0.870871,0.027927,-0.490718
0.737313,1.057883,0.160285,8.430205,6.211605,13.169214,0.46591,0.605706,0.645018,0.207533,-0.783443,0.585788,0.86015,-0.139062,-0.490718
0.737313,1.057883,0.352628,9.148405,5.18256,12.884833,0.573104,0.505473,0.645018,0.053944,-0.808667,0.585788,0.817705,-0.300923,-0.490718
0.737313,1.057883,0.480856,9.549958,4.486746,12.58203,0.633038,0.428036,0.645018,-0.049909,-0.808926,0.585788,0.772511,-0.403018,-0.490718
0.737313,1.057883,0.673198,10.019957,3.45687,11.970412,0.703187,0.299132,0.645018,-0.203622,-0.784468,0.585788,0.681224,-0.543258,-0.490718
0.737313,1.057883,0.865541,10.316194,2.47731,11.19046,0.747401,0.159196,0.645018,-0.349825,-0.731078,0.585788,0.564814,-0.663462,-0.490718
0.737313,1.057883,1.057883,10.427742,1.584195,10.270937,0.76405,0.013388,0.645018,-0.483126,-0.650724,0.585788,0.427571,-0.759196,-0.490718
0.737313,1.057883,1.250226,10.350488,0.810464,9.245759,0.75252,-0.132913,0.645018,-0.598608,-0.546371,0.585788,0.27456,-0.82693,-0.490718
0.737313,1.057883,1.442568,10.087281,0.184653,8.152735,0.713235,-0.274313,0.645018,-0.692012,-0.421866,0.585788,0.111422,-0.864165,-0.490718
0.737313,1.057883,1.570796,9.813023,-0.138726,7.406209,0.672301,-0.363267,0.645018,-0.740278,-0.32991,0.585788,0.0,-0.871319,-0.490718
0.737313,1.121997,-1.442568,0.758745,9.665421,8.430165,-0.625708,0.40453,0.666967,0.771502,0.194641,0.605722,0.115213,0.893572,-0.433884
0.737313,1.121997,-1.250226,1.35416,9.819388,9.560383,-0.53684,0.516679,0.666967,0.794482,0.043572,0.605722,0.283903,0.85507,-0.433884
0.737313,1.121997,-1.057883,2.082232,9.777032,10.620448,-0.428173,0.609773,0.666967,0.788161,-0.109103,0.605722,0.442121,0.785031,-0.433884
0.737313,1.121997,-0.865541,2.916109,9.539917,11.571261,-0.303713,0.680377,0.666967,0.75277,-0.257755,0.605722,0.584034,0.686039,-0.433884
0.737313,1.121997,-0.673198,3.825035,9.116786,12.377754,-0.168053,0.725888,0.666967,0.689616,-0.3969,0.605722,0.704406,0.561745,-0.433884
0.737313,1.121997,-0.480856,4.775488,8.523246,13.010184,-0.026194,0.744626,0.666967,0.601028,-0.521407,0.605722,0.798798,0.416733,-0.433884
0.737313,1.121997,-0.352628,5.414908,8.043455,13.323292,0.069242,0.741863,0.666967,0.529418,-0.593984,0.605722,0.845531,0.311163,-0.433884
0.737313,1.121997,-0.160285,6.356503,7.217291,13.61735,0.209778,0.714946,0.666967,0.40611,-0.684234,0.605722,0.88942,0.143795,-0.433884
0.737313,1.121997,0.032057,7.24626,6.290774,13.691625,0.342578,0.661661,0.666967,0.267823,-0.749247,0.605722,0.900506,-0.028877,-0.433884
0.737313,1.121997,0.224399,8.051363,5.298075,13.543379,0.462743,0.583972,0.666967,0.11966,-0.786627,0.605722,0.87838,-0.200484,-0.433884
0.737313,1.121997,0.416742,8.74212,4.275808,13.178079,0.565841,0.484746,0.666967,-0.032918,-0.794995,0.605722,0.823857,-0.364697,-0.433884
0.737313,1.121997,0.609084,9.293053,3.261675,12.609198,0.648069,0.367642,0.666967,-0.184281,-0.774042,0.605722,0.73895,-0.515459,-0.433884
0.737313,1.121997,0.801427,9.683844,2.293079,11.857717,0.706396,0.236978,0.666967,-0.328847,-0.724541,0.605722,0.626788,-0.64721,-0.433884
0.737313,1.121997,0.929655,9.848024,1.690398,11.268724,0.730901,0.144701,0.666967,-0.4188,-0.676541,0.605722,0.538879,-0.722049,-0.433884
0.737313,1.121997,1.121997,9.943046,0.875654,10.277371,0.745083,0.002314,0.666967,-0.540403,-0.584008,0.605722,0.390916,-0.811745,-0.433884
0.737313,1.121997,1.31434,9.853952,0.194447,9.189419,0.731786,-0.140158,0.666967,-0.642076,-0.469935,0.605722,0.228535,-0.871503,-0.433884
0.737313,1.121997,1.506682,9.584028,-0.328097,8.044995,0.691499,-0.27746,0.666967,-0.720068,-0.338531,0.605722,0.057725,-0.899118,-0.433884
0.737313,1.186112,-1.506682,0.206241,9.219361,8.27669,-0.653121,0.320306,0.686176,0.754921,0.204344,0.623167,0.059388,0.925012,-0.375267
0.737313,1.186112,-1.31434,0.697172,9.387804,9.454074,-0.579847,0.439249,0.686176,0.780062,0.056266,0.623167,0.235117,0.896602,-0.375267
0.737313,1.186112,-1.121997,1.331388,9.363488,10.573359,-0.485188,0.541991,0.686176,0.776433,-0.093887,0.623167,0.402174,0.835123,-0.375267
0.737313,1.186112,-0.993769,1.822442,9.240339,11.266751,-0.411897,0.599586,0.686176,0.758052,-0.192404,0.623167,0.505665,0.776838,-0.375267
0.737313,1.186112,-0.801427,2.641261,8.900255,12.199219,-0.289685,0.667267,0.686176,0.707294,-0.333764,0.623167,0.64484,0.66585,-0.375267
0.737313,1.186112,-0.609084,3.531663,8.385393,12.972343,-0.156789,0.710338,0.686176,0.630449,-0.462815,0.623167,0.760231,0.530305,-0.375267
0.737313,1.186112,-0.416742,4.460809,7.714743,13.557608,-0.018111,0.72721,0.686176,0.530352,-0.574796,0.623167,0.847584,0.3752,-0.375267
0.737313,1.186112,-0.224399,5.39443,6.913039,13.933428,0.121236,0.717262,0.686176,0.410694,-0.665577,0.623167,0.903677,0.206258,-0.375267
0.737313,1.186112,-0.032057,6.298093,6.009849,14.085944,0.256111,0.680859,0.686176,0.27589,-0.731811,0.623167,0.926441,0.029709,-0.375267
0.737313,1.186112,0.160285,7.138469,5.038485,14.009529,0.38154,0.619346,0.686176,0.13091,-0.771055,0.623167,0.915035,-0.147936,-0.375267
0.737313,1.186112,0.288514,7.648123,4.370662,13.832448,0.457608,0.565471,0.686176,0.031235,-0.781465,0.623167,0.888605,-0.263733,-0.375267
0.737313,1.186112,0.480856,8.315818,3.365932,13.384878,0.557264,0.467567,0.686176,-0.118725,-0.773025,0.623167,0.821804,-0.428734,-0.375267
0.737313,1.186112,0.673198,8.845809,2.390539,12.734234,0.636367,0.352419,0.686176,-0.264306,-0.736074,0.623167,0.724693,-0.577923,-0.375267
0.737313,1.186112,0.865541,9.218549,1.480459,11.904513,0.692,0.224273,0.686176,-0.400139,-0.671976,0.623167,0.600854,-0.705797,-0.375267
0.737313,1.186112,1.057883,9.420291,0.669255,10.926316,0.722111,0.087856,0.686176,-0.521214,-0.583094,0.623167,0.454854,-0.80764,-0.375267
0.737313,1.186112,1.250226,9.443594,-0.013153,9.835722,0.725589,-0.051802,0.686176,-0.623066,-0.472707,0.623167,0.292079,-0.879696,-0.375267
0.737313,1.186112,1.378454,9.359299,-0.383884,9.065953,0.713007,-0.144163,0.686176,-0.678399,-0.38915,0.623167,0.177188,-0.909824,-0.375267
0.737313,1.186112,1.570796,9.086566,-0.798475,7.878792,0.672301,-0.277802,0.686176,-0.740278,-0.252292,0.623167,0.0,-0.926917,-0.375267
0.737313,1.250226,-1.442568,-0.063967,8.918255,8.880103,-0.636952,0.317324,0.702565,0.761291,0.115444,0.638051,0.121363,0.941264,-0.315108
0.737313,1.250226,-1.250226,0.421148,8.972051,10.070644,-0.564546,0.433232,0.702565,0.76932,-0.032213,0.638051,0.299055,0.900707,-0.315108
0.737313,1.250226,-1.057883,1.045767,8.835742,11.187287,-0.47132,0.53316,0.702565,0.748975,-0.178681,0.638051,0.465718,0.82693,-0.315108
0.737313,1.250226,-0.865541,1.786852,8.514355,12.188847,-0.36071,0.613425,0.702565,0.701007,-0.318559,0.638051,0.615205,0.722655,-0.315108
0.737313,1.250226,-0.673198,2.617071,8.019745,13.038385,-0.236797,0.671066,0.702565,0.627185,-0.446688,0.638051,0.742002,0.591727,-0.315108
0.737313,1.250226,-0.54497,3.205051,7.602534,13.504547,-0.149039,0.695837,0.702565,0.564914,-0.523223,0.638051,0.811578,0.491983,-0.315108
0.737313,1.250226,-0.352628,4.114668,6.862612,14.034388,-0.013275,0.711496,0.702565,0.454478,-0.621563,0.638051,0.890659,0.327771,-0.315108
0.737313,1.250226,-0.160285,5.027565,6.010385,14.344141,0.122978,0.700913,0.702565,0.32728,-0.696978,0.638051,0.936891,0.151469,-0.315108
0.737313,1.250226,0.032057,5.910073,5.077285,14.42238,0.254696,0.664479,0.702565,0.188012,-0.746688,0.638051,0.948568,-0.030419,-0.315108
0.737313,1.250226,0.224399,6.729645,4.097725,14.266222,0.37702,0.603538,0.702565,0.041809,-0.768858,0.638051,0.925261,-0.211185,-0.315108
0.737313,1.250226,0.416742,7.456051,3.107835,13.881425,0.485439,0.520338,0.702565,-0.105936,-0.762672,0.638051,0.867829,-0.384162,-0.315108
0.737313,1.250226,0.609084,8.062503,2.144122,13.282181,0.575954,0.417946,0.702565,-0.249774,-0.728357,0.638051,0.778389,-0.542971,-0.315108
0.737313,1.250226,0.737313,8.388908,1.533821,12.77416,0.624671,0.340863,0.702565,-0.340863,-0.690437,0.638051,0.702565,-0.638051,-0.315108
0.737313,1.250226,0.929655,8.748293,0.691651,11.870163,0.678311,0.215166,0.702565,-0.466561,-0.612546,0.638051,0.56764,-0.760586,-0.315108
0.737313,1.250226,1.121997,8.940062,-0.03523,10.825899,0.706933,0.081534,0.702565,-0.57505,-0.512063,0.638051,0.41178,-0.85507,-0.315108
0.737313,1.250226,1.31434,8.957143,-0.620011,9.679881,0.709483,-0.055106,0.702565,-0.662331,-0.392694,0.638051,0.240732,-0.918017,-0.315108
0.737313,1.250226,1.506682,8.798905,-1.041125,8.474375,0.685865,-0.189714,0.702565,-0.725184,-0.258842,0.638051,0.060806,-0.947106,-0.315108
0.737313,1.31434,-1.506682,-0.597634,8.489303,8.637237,-0.658889,0.230464,0.716067,0.749683,0.122752,0.650313,0.061975,0.965307,-0.253655
0.737313,1.31434,-1.31434,-0.221057,8.553893,9.86591,-0.602683,0.352166,0.716067,0.759323,-0.02282,0.650313,0.245359,0.935659,-0.253655
0.737313,1.31434,-1.186112,0.113822,8.492573,10.654065,-0.552701,0.426344,0.716067,0.750171,-0.119733,0.650313,0.362994,0.896602,-0.253655
0.737313,1.31434,-0.993769,0.728156,8.246538,11.75755,-0.46101,0.524136,0.716067,0.713449,-0.260926,0.650313,0.527693,0.810678,-0.253655
